receipt_id,user_id,purchase_date,date_scanned,create_date,finished_date,modify_date,rewards_receipt_status,bonus_points_earned,points_awarded_date,points_earned,purchased_item_count,total_spent,bonus_points_earned_reason
60118c150a720f053500006d,60118c0fa4b74c18d3a8c151,2021-01-27 00:00:00+00:00,2021-01-27 15:51:49+00:00,2021-01-27 15:51:49+00:00,2021-01-27 15:51:50+00:00,2021-01-27 15:51:54+00:00,FINISHED,5,2021-01-27 15:51:50+00:00,5,4,25.0,All-receipts receipt bonus
6010be3f0a7214ada2000063,6010bddaa4b74c120bd19dfb,2021-01-27 01:13:35+00:00,2021-01-27 01:13:35+00:00,2021-01-27 01:13:35+00:00,2021-01-27 01:13:36+00:00,2021-01-27 01:13:36+00:00,FINISHED,5,2021-01-27 01:13:36+00:00,5,1,2.23,All-receipts receipt bonus
6010bdf60a7214ada2000059,6010bdf673c60b120490404e,2021-01-26 01:12:22+00:00,2021-01-27 01:12:22+00:00,2021-01-27 01:12:22+00:00,2021-01-27 01:12:24+00:00,2021-01-27 01:12:28+00:00,FINISHED,750,2021-01-27 01:12:24+00:00,5850,1,3.25,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60118c3b0a7214ada2000089,60118bcfa4b74c18d3a8c0d7,2017-10-30 00:00:00+00:00,2021-01-27 15:52:27+00:00,2021-01-27 15:52:27+00:00,,2021-01-27 15:52:28+00:00,REJECTED,0,,0,3,3.0,
6010be5a0a720f053500005a,6010bddaa4b74c120bd19dfb,2021-01-26 01:14:02+00:00,2021-01-27 01:14:02+00:00,2021-01-27 01:14:02+00:00,2021-01-27 01:14:02+00:00,2021-01-27 01:14:02+00:00,FINISHED,25,2021-01-27 01:14:02+00:00,25,1,1.0,COMPLETE_NONPARTNER_RECEIPT
6011f4380a720f05350000b9,6011f31ea4b74c18d3a8c476,2021-01-26 23:16:08+00:00,2021-01-27 23:16:08+00:00,2021-01-27 23:16:08+00:00,,2021-01-27 23:16:09+00:00,FLAGGED,5,2021-01-27 23:16:09+00:00,5,1,1.0,All-receipts receipt bonus
6010be180a7214ada200005d,6010be18a4b74c120bd19e43,2021-01-26 01:12:56+00:00,2021-01-27 01:12:56+00:00,2021-01-27 01:12:56+00:00,,2021-01-27 01:12:57+00:00,FLAGGED,750,2021-01-27 01:12:56+00:00,750,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6010bdef0a720f0535000053,6010bddaa4b74c120bd19dfb,2021-01-26 01:12:15+00:00,2021-01-27 01:12:15+00:00,2021-01-27 01:12:15+00:00,2021-01-27 01:12:17+00:00,2021-01-27 01:12:22+00:00,FINISHED,750,2021-01-27 01:12:17+00:00,760,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6010bdfd0a720f0535000055,6010bddaa4b74c120bd19dfb,2021-01-20 00:00:00+00:00,2021-01-27 01:12:29+00:00,2021-01-27 01:12:29+00:00,2021-01-27 01:12:32+00:00,2021-01-27 01:12:32+00:00,FINISHED,300,2021-01-27 01:12:31+00:00,400,1,10.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6010be0a0a7214ada200005b,6010bddaa4b74c120bd19dfb,2021-01-20 00:00:00+00:00,2021-01-27 01:12:42+00:00,2021-01-27 01:12:42+00:00,2021-01-27 01:12:43+00:00,2021-01-27 01:12:43+00:00,FINISHED,150,2021-01-27 01:12:43+00:00,250,1,10.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5fa8d5790a7214adc30001c4,5fa8d542b055fd1dfdf09517,2020-11-08 05:36:57+00:00,2020-11-09 05:36:57+00:00,2020-11-09 05:36:57+00:00,2021-01-27 01:28:21+00:00,2021-01-27 01:28:21+00:00,FINISHED,5,2021-01-27 01:28:21+00:00,94,6,14.0,All-receipts receipt bonus
60118bd30a720f0535000062,54943462e4b07e684157a532,2021-01-26 15:50:43+00:00,2021-01-27 15:50:43+00:00,2021-01-27 15:50:43+00:00,2021-01-27 15:50:56+00:00,2021-01-27 15:51:00+00:00,FINISHED,5,2021-01-27 15:50:49+00:00,1005,2,11.0,All-receipts receipt bonus
6011f3390a720f05350000af,6011f33173c60b1804ce1102,2021-01-27 00:00:00+00:00,2021-01-27 23:11:53+00:00,2021-01-27 23:11:53+00:00,2021-01-27 23:11:54+00:00,2021-01-27 23:11:59+00:00,FINISHED,5,2021-01-27 23:11:54+00:00,5,1,29.0,All-receipts receipt bonus
6010be1c0a720f0535000057,6010be1c73c60b1204904079,2021-01-26 01:13:00+00:00,2021-01-27 01:13:00+00:00,2021-01-27 01:13:00+00:00,,2021-01-27 01:13:03+00:00,FLAGGED,750,2021-01-27 01:13:03+00:00,810,5,13.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60118c340a720f0535000073,60118bcfa4b74c18d3a8c0d7,2021-01-27 15:52:20+00:00,2021-01-27 15:52:20+00:00,2021-01-27 15:52:20+00:00,2021-01-27 15:52:21+00:00,2021-01-27 15:52:21+00:00,FINISHED,5,2021-01-27 15:52:21+00:00,5,1,2.23,All-receipts receipt bonus
60118be80a7214ada2000075,60118bcfa4b74c18d3a8c0d7,2021-01-26 15:51:04+00:00,2021-01-27 15:51:04+00:00,2021-01-27 15:51:04+00:00,,2021-01-27 15:51:05+00:00,FLAGGED,250,,250,1,1.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6010be460a7214ada2000066,6010bddaa4b74c120bd19dfb,2017-10-30 00:00:00+00:00,2021-01-27 01:13:42+00:00,2021-01-27 01:13:42+00:00,,2021-01-27 01:13:53+00:00,REJECTED,0,,0,3,3.0,
6011f33a0a7214ada200010b,6011f33173c60b1804ce1102,2021-01-27 00:00:00+00:00,2021-01-27 23:11:54+00:00,2021-01-27 23:11:54+00:00,2021-01-27 23:11:55+00:00,2021-01-27 23:12:00+00:00,FINISHED,5,2021-01-27 23:11:55+00:00,5,1,20.0,All-receipts receipt bonus
60118be20a7214ada2000074,60118bcfa4b74c18d3a8c0d7,2021-01-26 15:50:58+00:00,2021-01-27 15:50:58+00:00,2021-01-27 15:50:58+00:00,2021-01-27 15:51:00+00:00,2021-01-27 15:51:06+00:00,FINISHED,750,2021-01-27 15:51:00+00:00,760,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6011f3360a7214ada2000109,6011f33173c60b1804ce1102,2021-01-27 00:00:00+00:00,2021-01-27 23:11:50+00:00,2021-01-27 23:11:50+00:00,2021-01-27 23:11:51+00:00,2021-01-27 23:11:56+00:00,FINISHED,5,2021-01-27 23:11:51+00:00,5,5,21.0,All-receipts receipt bonus
60118c0a0a720f0535000067,60118c09a4b74c18d3a8c12e,2021-01-27 00:00:00+00:00,2021-01-27 15:51:38+00:00,2021-01-27 15:51:38+00:00,2021-01-27 15:51:38+00:00,2021-01-27 15:51:44+00:00,FINISHED,750,2021-01-27 15:51:38+00:00,1850,6,28.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60118bf90a7214ada2000079,60118bcfa4b74c18d3a8c0d7,2021-01-20 00:00:00+00:00,2021-01-27 15:51:21+00:00,2021-01-27 15:51:21+00:00,2021-01-27 15:51:22+00:00,2021-01-27 15:51:22+00:00,FINISHED,150,2021-01-27 15:51:22+00:00,150,1,10.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5fa8d5730a7214adc30001c3,5fa8d573770b516dda4f4d21,2020-11-08 05:36:51+00:00,2020-11-09 05:36:51+00:00,2020-11-09 05:36:51+00:00,,2021-01-27 01:13:20+00:00,REJECTED,750,2020-11-09 05:36:52+00:00,750,11,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6010be6a0a720f053500005c,6010be6673c60b12049040ef,2021-01-27 00:00:00+00:00,2021-01-27 01:14:18+00:00,2021-01-27 01:14:18+00:00,2021-01-27 01:14:18+00:00,2021-01-27 01:14:23+00:00,FINISHED,150,2021-01-27 01:14:18+00:00,150,4,22.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6012e64e0a720f05f8000031,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:02+00:00,2021-01-28 16:29:02+00:00,2021-01-28 16:29:03+00:00,2021-01-28 16:29:03+00:00,FINISHED,0,2021-01-28 16:29:03+00:00,840,4,84.0,
6012e66c0a720f05f800004d,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:32+00:00,2021-01-28 16:29:32+00:00,2021-01-28 16:29:33+00:00,2021-01-28 16:29:33+00:00,FINISHED,0,2021-01-28 16:29:33+00:00,840,4,84.0,
6012e65b0a720f05f800003d,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:15+00:00,2021-01-28 16:29:15+00:00,2021-01-28 16:29:16+00:00,2021-01-28 16:29:16+00:00,FINISHED,0,2021-01-28 16:29:16+00:00,840,4,84.0,
6013410c0a7214ad5000002a,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:56:12+00:00,2021-01-28 22:56:12+00:00,2021-01-28 22:56:12+00:00,2021-01-28 22:56:12+00:00,FINISHED,0,2021-01-28 22:56:12+00:00,840,4,84.0,
601340ff0a7214ad50000024,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:55:59+00:00,2021-01-28 22:55:59+00:00,2021-01-28 22:56:00+00:00,2021-01-28 22:56:00+00:00,FINISHED,0,2021-01-28 22:56:00+00:00,840,4,84.0,
6012ea2d0a720f05f8000068,6012e1e6a4b74c3cbc516088,2021-01-28 00:00:00+00:00,2021-01-28 16:45:33+00:00,2021-01-28 16:45:33+00:00,2021-01-28 16:45:40+00:00,2021-01-28 16:45:41+00:00,FINISHED,750,2021-01-28 16:45:40+00:00,1049,2,29.98,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60132b1f0a7214ad5000000c,60132acb73c60b3ca7f3ba32,2021-01-27 21:22:39+00:00,2021-01-28 21:22:39+00:00,2021-01-28 21:22:39+00:00,2021-01-28 21:22:40+00:00,2021-01-28 21:22:40+00:00,FINISHED,5,2021-01-28 21:22:40+00:00,5,1,1.0,All-receipts receipt bonus
60132ae40a7214ad50000007,60132acb73c60b3ca7f3ba32,2021-01-21 00:00:00+00:00,2021-01-28 21:21:40+00:00,2021-01-28 21:21:40+00:00,2021-01-28 21:21:41+00:00,2021-01-28 21:21:41+00:00,FINISHED,250,2021-01-28 21:21:40+00:00,250,1,10.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60132aef0a720f05f800006d,60132acb73c60b3ca7f3ba32,2021-01-21 00:00:00+00:00,2021-01-28 21:21:51+00:00,2021-01-28 21:21:51+00:00,2021-01-28 21:21:52+00:00,2021-01-28 21:21:52+00:00,FINISHED,300,2021-01-28 21:21:52+00:00,300,1,10.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601341150a7214ad5000002e,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:56:21+00:00,2021-01-28 22:56:21+00:00,2021-01-28 22:56:21+00:00,2021-01-28 22:56:21+00:00,FINISHED,0,2021-01-28 22:56:21+00:00,840,4,84.0,
6012e6380a720f05f800001c,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:28:40+00:00,2021-01-28 16:28:40+00:00,2021-01-28 16:28:40+00:00,2021-01-28 16:28:40+00:00,FINISHED,0,2021-01-28 16:28:40+00:00,840,4,84.0,
6012e62d0a720f05f8000012,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:28:29+00:00,2021-01-28 16:28:29+00:00,2021-01-28 16:28:30+00:00,2021-01-28 16:28:30+00:00,FINISHED,0,2021-01-28 16:28:30+00:00,840,4,84.0,
601341040a7214ad50000026,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:56:04+00:00,2021-01-28 22:56:04+00:00,2021-01-28 22:56:04+00:00,2021-01-28 22:56:04+00:00,FINISHED,0,2021-01-28 22:56:04+00:00,840,4,84.0,
6012e64f0a720f05f8000032,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:03+00:00,2021-01-28 16:29:03+00:00,2021-01-28 16:29:04+00:00,2021-01-28 16:29:04+00:00,FINISHED,0,2021-01-28 16:29:04+00:00,840,4,84.0,
601340fc0a720f05f8000089,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:55:56+00:00,2021-01-28 22:55:56+00:00,2021-01-28 22:55:56+00:00,2021-01-28 22:55:56+00:00,FINISHED,0,2021-01-28 22:55:56+00:00,840,4,84.0,
60132b740a7214ad50000012,60132acb73c60b3ca7f3ba32,2021-01-27 21:24:03+00:00,2021-01-28 21:24:04+00:00,2021-01-28 21:24:04+00:00,2021-01-28 21:24:11+00:00,2021-01-28 21:24:11+00:00,FINISHED,5,2021-01-28 21:24:05+00:00,5,2,1.0,All-receipts receipt bonus
6012e6430a720f05f8000026,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:28:51+00:00,2021-01-28 16:28:51+00:00,2021-01-28 16:28:51+00:00,2021-01-28 16:28:51+00:00,FINISHED,0,2021-01-28 16:28:51+00:00,840,4,84.0,
60132b860a720f05f8000075,60132b85a4b74c3cbc516295,2021-01-28 00:00:00+00:00,2021-01-28 21:24:22+00:00,2021-01-28 21:24:22+00:00,2021-01-28 21:24:23+00:00,2021-01-28 21:24:27+00:00,FINISHED,750,2021-01-28 21:24:23+00:00,850,1,24.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601341160a720f05f8000095,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:56:22+00:00,2021-01-28 22:56:22+00:00,2021-01-28 22:56:22+00:00,2021-01-28 22:56:22+00:00,FINISHED,0,2021-01-28 22:56:22+00:00,840,4,84.0,
6012e6750a720f05f8000055,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:41+00:00,2021-01-28 16:29:41+00:00,2021-01-28 16:29:42+00:00,2021-01-28 16:29:42+00:00,FINISHED,0,2021-01-28 16:29:42+00:00,840,4,84.0,
6012e6620a720f05f8000043,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:22+00:00,2021-01-28 16:29:22+00:00,2021-01-28 16:29:22+00:00,2021-01-28 16:29:22+00:00,FINISHED,0,2021-01-28 16:29:22+00:00,840,4,84.0,
6012e6840a720f05f8000063,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:56+00:00,2021-01-28 16:29:56+00:00,2021-01-28 16:29:56+00:00,2021-01-28 16:29:56+00:00,FINISHED,0,2021-01-28 16:29:56+00:00,840,4,84.0,
6012e6210a720f05f8000007,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:28:17+00:00,2021-01-28 16:28:17+00:00,2021-01-28 16:28:18+00:00,2021-01-28 16:28:18+00:00,FINISHED,100,2021-01-28 16:28:18+00:00,940,4,84.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
6012e6710a720f05f8000051,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:37+00:00,2021-01-28 16:29:37+00:00,2021-01-28 16:29:37+00:00,2021-01-28 16:29:37+00:00,FINISHED,0,2021-01-28 16:29:37+00:00,840,4,84.0,
600f2fc80a720f0535000030,600f29a64329897eac239049,2021-01-24 00:00:00+00:00,2021-01-25 20:53:28+00:00,2021-01-25 20:53:28+00:00,2021-01-25 22:04:23+00:00,2021-01-28 22:37:02+00:00,FINISHED,750,2021-01-25 22:04:23+00:00,4944,689,4566.17,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60132b890a7214ad50000013,60132b8873c60b3ca7f3bae8,,2021-01-28 21:24:25+00:00,2021-01-28 21:24:25+00:00,,2021-01-28 21:24:25+00:00,FLAGGED,0,,0,0,0.0,
6012e6850a720f05f8000064,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:57+00:00,2021-01-28 16:29:57+00:00,2021-01-28 16:29:58+00:00,2021-01-28 16:29:58+00:00,FINISHED,0,2021-01-28 16:29:58+00:00,840,4,84.0,
60132b960a720f05f800007a,60132b8b73c60b3ca7f3baee,2021-01-28 00:00:00+00:00,2021-01-28 21:24:38+00:00,2021-01-28 21:24:38+00:00,2021-01-28 21:24:39+00:00,2021-01-28 21:24:43+00:00,FINISHED,5,2021-01-28 21:24:39+00:00,5,4,20.0,All-receipts receipt bonus
6012e6660a720f05f8000047,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 16:29:26+00:00,2021-01-28 16:29:26+00:00,2021-01-28 16:29:26+00:00,2021-01-28 16:29:26+00:00,FINISHED,0,2021-01-28 16:29:26+00:00,840,4,84.0,
6013410f0a720f05f8000092,5fa41775898c7a11a6bcef3e,2021-01-28 00:00:00+00:00,2021-01-28 22:56:15+00:00,2021-01-28 22:56:15+00:00,2021-01-28 22:56:16+00:00,2021-01-28 22:56:16+00:00,FINISHED,0,2021-01-28 22:56:16+00:00,840,4,84.0,
601443720a7214ad50000063,601442ce67804a1228b1dc41,2021-01-28 17:18:41+00:00,2021-01-29 17:18:42+00:00,2021-01-29 17:18:42+00:00,2021-01-29 17:18:43+00:00,2021-01-29 17:18:47+00:00,FINISHED,25,2021-01-29 17:18:43+00:00,35,1,1.0,COMPLETE_NONPARTNER_RECEIPT
601448f30a720f05f80000d9,6014485b84231211ce793d79,2021-01-24 06:00:00+00:00,2021-01-29 17:42:11+00:00,2021-01-29 17:42:11+00:00,2021-01-29 17:42:11+00:00,2021-01-29 17:42:11+00:00,FINISHED,250,2021-01-29 17:42:11+00:00,375,5,25.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601431db0a720f05f80000a8,6014319173c60b3ca7f3bf01,2021-01-28 16:03:39+00:00,2021-01-29 16:03:39+00:00,2021-01-29 16:03:39+00:00,2021-01-29 16:03:45+00:00,2021-01-29 16:03:45+00:00,FINISHED,5,2021-01-29 16:03:40+00:00,5,2,1.0,All-receipts receipt bonus
601443600a7214ad50000060,6014436084231211ce793ced,2021-01-29 00:00:00+00:00,2021-01-29 17:18:24+00:00,2021-01-29 17:18:24+00:00,,2021-01-29 17:18:29+00:00,REJECTED,5,,5,1,10.0,All-receipts receipt bonus
60145a3d0a7214ad50000082,60145a3c84231211ce796c5d,2021-02-28 18:55:58+00:00,2021-01-29 18:55:57+00:00,2021-01-29 18:55:57+00:00,2021-01-29 18:56:00+00:00,2021-01-29 18:56:00+00:00,FINISHED,750,2021-01-29 18:56:00+00:00,750,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
60144aee0a720f05f80000f1,6014499c67804a1228b1f5b0,2021-01-13 17:50:38+00:00,2021-01-29 17:50:38+00:00,2021-01-29 17:50:38+00:00,2021-01-29 17:50:39+00:00,2021-01-29 17:50:39+00:00,FINISHED,100,2021-01-29 17:50:39+00:00,100,1,1.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601431e40a7214ad50000041,6014319173c60b3ca7f3bf01,2021-01-29 00:00:00+00:00,2021-01-29 16:03:48.176000+00:00,2021-01-29 16:03:48.176000+00:00,2021-01-29 16:03:48.207000+00:00,2021-01-29 16:03:48.176000+00:00,PENDING,0,,0,0,2.23,
60147ba00a7214ad500000d3,60147a84c8b50e11d8453f29,2021-01-29 00:00:00+00:00,2021-01-29 21:18:24+00:00,2021-01-29 21:18:24+00:00,2021-01-29 21:18:33+00:00,2021-01-29 21:18:33+00:00,FINISHED,500,2021-01-29 21:18:33+00:00,1499,5,99.95,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601487f80a720f05f800018d,5fc961c3b8cfca11a077dd33,,2021-01-29 22:11:04.138000+00:00,2021-01-29 22:11:04.138000+00:00,,2021-01-29 22:11:04.138000+00:00,SUBMITTED,0,,0,0,0.0,
601465b00a7214ad5000009f,601465a884231211ce796db3,2021-01-29 00:00:00+00:00,2021-01-29 19:44:48+00:00,2021-01-29 19:44:48+00:00,2021-01-29 19:44:49+00:00,2021-01-29 19:44:53+00:00,FINISHED,5,2021-01-29 19:44:49+00:00,5,1,28.0,All-receipts receipt bonus
60145a540a720f05f8000116,60145a5467804a1228b20ded,,2021-01-29 18:56:20+00:00,2021-01-29 18:56:20+00:00,,2021-01-29 18:56:20+00:00,FLAGGED,0,,0,0,0.0,
601472e20a7214ad500000ce,60145ff384231211ce796d51,2021-01-29 00:00:00+00:00,2021-01-29 20:41:06+00:00,2021-01-29 20:41:06+00:00,2021-01-29 20:41:07+00:00,2021-01-29 21:07:34+00:00,FINISHED,0,2021-01-29 20:41:07+00:00,840,4,84.0,
601442dd0a7214ad50000054,601442ce67804a1228b1dc41,2021-01-28 17:16:13+00:00,2021-01-29 17:16:13+00:00,2021-01-29 17:16:13+00:00,2021-01-29 17:16:13+00:00,2021-01-29 17:16:14+00:00,FINISHED,250,2021-01-29 17:16:13+00:00,250,1,1.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601443310a720f05f80000c6,601442ce67804a1228b1dc41,2021-01-22 00:00:00+00:00,2021-01-29 17:17:37+00:00,2021-01-29 17:17:37+00:00,2021-01-29 17:17:38+00:00,2021-01-29 17:17:38+00:00,FINISHED,25,2021-01-29 17:17:38+00:00,25,1,10.0,COMPLETE_NONPARTNER_RECEIPT
60145a510a7214ad50000086,60145a5167804a1228b20ddd,2021-01-29 00:00:00+00:00,2021-01-29 18:56:17+00:00,2021-01-29 18:56:17+00:00,,2021-01-29 18:56:22+00:00,REJECTED,5,,5,1,10.0,All-receipts receipt bonus
60145a960a7214ad50000095,60145a3c84231211ce796c5d,2021-01-28 18:57:25+00:00,2021-01-29 18:57:25+00:00,2021-01-29 18:57:25+00:00,2021-01-29 18:57:31+00:00,2021-01-29 18:57:31+00:00,FINISHED,5,2021-01-29 18:57:26+00:00,5,2,1.0,All-receipts receipt bonus
601465f40a720f05f8000137,6014658e67804a1228b20ef4,2021-01-22 00:00:00+00:00,2021-01-29 19:45:56+00:00,2021-01-29 19:45:56+00:00,2021-01-29 19:45:57+00:00,2021-01-29 19:45:57+00:00,FINISHED,0,2021-01-29 19:45:57+00:00,100,1,10.0,
60145a830a7214ad5000008f,60145a3c84231211ce796c5d,2021-01-28 18:57:07+00:00,2021-01-29 18:57:07+00:00,2021-01-29 18:57:07+00:00,2021-01-29 18:57:08+00:00,2021-01-29 18:57:13+00:00,FINISHED,150,2021-01-29 18:57:07+00:00,3250,2,11.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601432400a7214ad50000043,6014319173c60b3ca7f3bf01,2021-01-28 16:05:20+00:00,2021-01-29 16:05:20+00:00,2021-01-29 16:05:20+00:00,2021-01-29 16:05:22+00:00,2021-01-29 16:05:26+00:00,FINISHED,25,2021-01-29 16:05:22+00:00,35,1,1.0,COMPLETE_NONPARTNER_RECEIPT
601442570a7214ad5000004b,54943462e4b07e684157a532,2021-01-28 17:13:59+00:00,2021-01-29 17:13:59+00:00,2021-01-29 17:13:59+00:00,2021-01-29 17:14:01+00:00,2021-01-29 17:14:01+00:00,FINISHED,5,2021-01-29 17:14:01+00:00,5,1,1.0,All-receipts receipt bonus
601455a80a720f05f8000107,6014554a67804a1228b20ca9,2021-01-28 18:36:24+00:00,2021-01-29 18:36:24+00:00,2021-01-29 18:36:24+00:00,2021-01-29 18:36:30+00:00,2021-01-29 18:36:30+00:00,FINISHED,5,2021-01-29 18:36:25+00:00,5,2,1.0,All-receipts receipt bonus
601455820a720f05f80000fb,6014558284231211ce796b88,2021-01-29 00:00:00+00:00,2021-01-29 18:35:46+00:00,2021-01-29 18:35:46+00:00,,2021-01-29 18:35:52+00:00,REJECTED,5,,5,1,10.0,All-receipts receipt bonus
6014323b0a720f05f80000b2,54943462e4b07e684157a532,2021-01-28 16:05:15+00:00,2021-01-29 16:05:15+00:00,2021-01-29 16:05:15+00:00,2021-01-29 16:05:19+00:00,2021-01-29 16:05:23+00:00,FINISHED,5,2021-01-29 16:05:17+00:00,5,2,11.0,All-receipts receipt bonus
601442710a720f05f80000bb,601441a984231211ce792603,2021-01-24 06:00:00+00:00,2021-01-29 17:14:25+00:00,2021-01-29 17:14:25+00:00,2021-01-29 17:14:25+00:00,2021-01-29 17:14:25+00:00,FINISHED,5,2021-01-29 17:14:25+00:00,5,5,25.0,All-receipts receipt bonus
6014435e0a720f05f80000d1,6014435467804a1228b1dcaf,2021-01-29 00:00:00+00:00,2021-01-29 17:18:22+00:00,2021-01-29 17:18:22+00:00,2021-01-29 17:18:22+00:00,2021-01-29 17:18:27+00:00,FINISHED,5,2021-01-29 17:18:22+00:00,5,1,28.0,All-receipts receipt bonus
60144adf0a720f05f80000ef,6014499c67804a1228b1f5b0,2021-01-28 17:50:23+00:00,2021-01-29 17:50:23+00:00,2021-01-29 17:50:23+00:00,2021-01-29 17:50:24+00:00,2021-01-29 17:50:24+00:00,FINISHED,250,2021-01-29 17:50:24+00:00,250,1,10.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
601455900a720f05f8000102,6014558767804a1228b20d00,2021-01-29 00:00:00+00:00,2021-01-29 18:36:00+00:00,2021-01-29 18:36:00+00:00,2021-01-29 18:36:01+00:00,2021-01-29 18:36:06+00:00,FINISHED,5,2021-01-29 18:36:01+00:00,5,5,21.0,All-receipts receipt bonus
601448fe0a720f05f80000df,6014485b84231211ce793d79,2021-01-28 17:42:22+00:00,2021-01-29 17:42:22+00:00,2021-01-29 17:42:22+00:00,2021-01-29 17:42:23+00:00,2021-01-29 17:42:23+00:00,FINISHED,45,2021-01-29 17:42:23+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
601487e20a7214ad5000010d,5fc961c3b8cfca11a077dd33,,2021-01-29 22:10:42.803000+00:00,2021-01-29 22:10:42.803000+00:00,,2021-01-29 22:10:42.803000+00:00,SUBMITTED,0,,0,0,0.0,
60146fbd0a7214ad500000ba,60146f2ac8b50e11d8452661,2021-01-26 06:00:00+00:00,2021-01-29 20:27:41+00:00,2021-01-29 20:27:41+00:00,2021-01-29 20:27:42+00:00,2021-01-29 20:27:42+00:00,FINISHED,5,2021-01-29 20:27:42+00:00,5,5,49.95,All-receipts receipt bonus
601510460a7214ad5000014a,5fc961c3b8cfca11a077dd33,,2021-01-30 07:52:38.648000+00:00,2021-01-30 07:52:38.648000+00:00,,2021-01-30 07:52:38.648000+00:00,SUBMITTED,0,,0,0,0.0,
60157c190a720f05f80001eb,5fc961c3b8cfca11a077dd33,,2021-01-30 15:32:41.127000+00:00,2021-01-30 15:32:41.127000+00:00,,2021-01-30 15:32:41.127000+00:00,SUBMITTED,0,,0,0,0.0,
